Component,Line,Severity,Type,Message,Effort,Author,SoftwareQuality
vendure:admin-ui/src/app/app.component.ts,15,MAJOR,CODE_SMELL,Member 'dataService: DataService' is never reassigned; mark it as `readonly`.,2min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/app.module.ts,47,MAJOR,CODE_SMELL,Member 'i18nService: I18nService' is never reassigned; mark it as `readonly`.,2min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/app.module.ts,47,MAJOR,CODE_SMELL,Member 'dataService: DataService' is never reassigned; mark it as `readonly`.,2min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/catalog.routes.ts,2,MINOR,CODE_SMELL,Remove this unused import of 'Observable'.,1min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/catalog.routes.ts,3,MINOR,CODE_SMELL,Remove this unused import of 'map'.,1min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/catalog.routes.ts,7,MINOR,CODE_SMELL,Remove this unused import of 'OrderWithLines'.,1min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/catalog.routes.ts,8,MINOR,CODE_SMELL,Remove this unused import of 'BreadcrumbValue'.,1min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/components/apply-facet-dialog/apply-facet-dialog.component.scss,1,MAJOR,CODE_SMELL,Unexpected empty source,1min,,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/components/asset-gallery/asset-gallery.component.html,2,MINOR,BUG,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <div> tag.,5min,michael@michaelbromley.co.uk,RELIABILITY
vendure:admin-ui/src/app/catalog/components/asset-gallery/asset-gallery.component.html,10,MINOR,CODE_SMELL,"Add an ""alt"" attribute to this image.",5min,michael@michaelbromley.co.uk,RELIABILITY
vendure:admin-ui/src/app/catalog/components/asset-gallery/asset-gallery.component.html,22,MINOR,CODE_SMELL,"Add an ""alt"" attribute to this image.",5min,michael@michaelbromley.co.uk,RELIABILITY
vendure:admin-ui/src/app/catalog/components/asset-gallery/asset-gallery.component.ts,23,MAJOR,CODE_SMELL,Member 'modalService: ModalService' is never reassigned; mark it as `readonly`.,2min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/components/asset-gallery/asset-gallery.component.ts,34,MAJOR,CODE_SMELL,'If' statement should not be the only statement in 'else' block,5min,michael@michaelbromley.co.uk,MAINTAINABILITY
vendure:admin-ui/src/app/catalog/components/asset-list/asset-list.component.ts,26,MAJOR,CODE_SMELL,Member 'notificationService: NotificationService' is never reassigned; mark it as `readonly`.,2min,michael@michaelbromley.co.uk,MAINTAINABILITY
