Component,Line,Severity,Type,Message,Effort,Author,SoftwareQuality
ghostfolio:apps/api/src/app/access/access.controller.ts,85,MAJOR,BUG,Consider using 'await' for the promise inside this 'try' or replace it with 'Promise.prototype.catch(...)' usage.,5min,4159106+dtslvr@users.noreply.github.com,RELIABILITY
ghostfolio:apps/api/src/app/account-balance/account-balance.service.ts,111,INFO,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",0min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/account/account.controller.ts,104,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,gizmodus@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/account/account.controller.ts,122,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.controller.ts,163,MINOR,CODE_SMELL,Remove this redundant jump.,1min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.controller.ts,309,MINOR,CODE_SMELL,'never' is overridden by other types in this union type.,5min,arghyag5@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.service.ts,68,MINOR,CODE_SMELL,'never' is overridden by other types in this union type.,5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.service.ts,742,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.service.ts,744,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.service.ts,746,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
