Component,Line,Severity,Type,Message,Effort,Author,SoftwareQuality
ghostfolio:Dockerfile,1,MAJOR,CODE_SMELL,"Replace ""as"" with upper case format ""AS"".",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/account/account.controller.ts,94,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,gizmodus@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/account/account.controller.ts,112,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/account/account.service.ts,158,MAJOR,CODE_SMELL,"Remove this useless assignment to variable ""filtersByAssetClass"".",1min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/account/account.service.ts,159,MAJOR,CODE_SMELL,"Remove this useless assignment to variable ""filtersByTag"".",1min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.controller.ts,15,MINOR,CODE_SMELL,Remove this unused import of 'resetHours'.,1min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.controller.ts,158,MINOR,CODE_SMELL,Remove this redundant jump.,1min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.controller.ts,302,MINOR,CODE_SMELL,'never' is overridden by other types in this union type.,5min,arghyag5@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.service.ts,54,MINOR,CODE_SMELL,'never' is overridden by other types in this union type.,5min,77065548+m27afk@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.service.ts,470,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/admin.service.ts,473,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/admin/update-bulk-market-data.dto.ts,2,MINOR,CODE_SMELL,Remove this unused import of 'isNotEmptyObject'.,1min,k4ito@outlook.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/app.controller.ts,10,CRITICAL,CODE_SMELL,Refactor this asynchronous operation outside of the constructor.,5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/auth/auth.service.ts,21,MAJOR,BUG,Promise executor functions should not be async.,5min,4159106+dtslvr@users.noreply.github.com,RELIABILITY
ghostfolio:apps/api/src/app/auth/auth.service.ts,42,MAJOR,CODE_SMELL,Expected the Promise rejection reason to be an Error.,5min,4159106+dtslvr@users.noreply.github.com,RELIABILITY
ghostfolio:apps/api/src/app/auth/auth.service.ts,59,MINOR,CODE_SMELL,Refactor the code to avoid using this boolean literal.,5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/auth/interfaces/simplewebauthn.ts,87,MAJOR,CODE_SMELL,"Remove this redundant type alias and replace its occurrences with ""number"".",5min,mfrey43@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/auth/interfaces/simplewebauthn.ts,210,MAJOR,CODE_SMELL,"Remove this redundant type alias and replace its occurrences with ""string"".",5min,mfrey43@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/auth/jwt.strategy.ts,48,MAJOR,CODE_SMELL,Expected an error object to be thrown.,20min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/auth/web-auth.service.ts,121,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/health/health.controller.ts,20,CRITICAL,CODE_SMELL,Unexpected empty async method 'getHealth'.,5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/import/import.service.ts,138,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 46 to the 15 allowed.,36min,yashsolanki1709@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/import/import.service.ts,316,MAJOR,CODE_SMELL,"Remove this assignment of ""unitPrice"".",5min,hugo.e.persson@gmail.com,RELIABILITY
ghostfolio:apps/api/src/app/import/import.service.ts,334,MAJOR,CODE_SMELL,"Remove this assignment of ""fee"".",5min,hugo.e.persson@gmail.com,RELIABILITY
ghostfolio:apps/api/src/app/import/import.service.ts,556,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,9min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/info/info.module.ts,9,MINOR,CODE_SMELL,Remove this unused import of 'PrismaModule'.,1min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/info/info.service.ts,40,MAJOR,CODE_SMELL,Member 'CACHE_KEY_STATISTICS' is never reassigned; mark it as `readonly`.,2min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/info/info.service.ts,331,MINOR,CODE_SMELL,Nested block is redundant.,10min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/order/order.controller.ts,79,MAJOR,CODE_SMELL,Async method 'getAllOrders' has too many parameters (8). Maximum allowed is 7.,20min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/order/order.controller.ts,111,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/order/order.service.ts,379,MINOR,CODE_SMELL,"Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.",5min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/current-rate.service.mock.ts,9,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,gizmodus@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/current-rate.service.ts,28,INFO,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",0min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/portfolio-calculator.ts,39,MAJOR,CODE_SMELL,Member 'currency' is never reassigned; mark it as `readonly`.,2min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/portfolio-calculator.ts,40,MAJOR,CODE_SMELL,Member 'currentRateService' is never reassigned; mark it as `readonly`.,2min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/portfolio-calculator.ts,42,MAJOR,CODE_SMELL,Member 'exchangeRateDataService' is never reassigned; mark it as `readonly`.,2min,gizmodus@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/portfolio-calculator.ts,43,MAJOR,CODE_SMELL,Member 'orders' is never reassigned; mark it as `readonly`.,2min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/portfolio-calculator.ts,442,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 36 to the 15 allowed.,26min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/portfolio-calculator.ts,717,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,gizmodus@gmail.com,MAINTAINABILITY
ghostfolio:apps/api/src/app/portfolio/portfolio-calculator.ts,841,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 92 to the 15 allowed.,1h22min,4159106+dtslvr@users.noreply.github.com,MAINTAINABILITY
